"","WD24CD","wd_pop"
"3084","E05011973",6545
"3085","E05011974",4990
"3086","E05011975",6591
"3087","E05011976",5994
"3088","E05011977",6124
"3089","E05011978",7335
"3090","E05011979",2691
"3091","E05011980",2473
"3092","E05011981",7449
"3093","E05011982",8486
"3094","E05011983",5349
"3095","E05011984",6060
"3096","E05011985",3322
"3097","E05011986",3646
"3098","E05011987",2939
"3099","E05011988",3461
"3100","E05011989",4390
"3101","E05011990",2720
"3102","E05011991",5443
"3103","E05011992",3924
"3104","E05011993",6041
"3105","E05011994",3974
"3106","E05011995",7710
"3107","E05011996",5657
"3108","E05011997",6314
"3109","E05011998",3806
"3110","E05011999",3141
"3111","E05012000",3050
"3112","E05012001",2934
"3113","E05012002",1336
"3114","E05012003",1529
"3115","E05012004",1235
"3116","E05012005",1177
"3117","E05012006",1625
"3118","E05012007",3311
"3119","E05012008",2123
"3120","E05012009",2698
"3121","E05012010",2767
"3122","E05012011",1824
"3123","E05012012",1768
"3124","E05012013",2698
"3125","E05012014",5649
"3126","E05012015",3278
"3127","E05012016",1366
"3128","E05012017",1159
"3129","E05012018",3531
"3130","E05012019",5173
"3131","E05012020",1319
"3132","E05012021",1411
"3133","E05012022",3010
"3134","E05012023",1568
"3135","E05012024",2808
"3136","E05012025",2042
"3137","E05012026",8235
"3138","E05012027",9663
"3139","E05012028",11595
"3140","E05012029",5750
"3141","E05012030",6129
"3142","E05012031",5613
"3143","E05012032",6122
"3144","E05012033",4471
"3145","E05012034",4249
"3146","E05012035",7423
"3147","E05012036",4272
"3148","E05012037",6480
"3149","E05012038",5634
"3150","E05012039",6899
"3151","E05012040",1922
"3152","E05012041",1761
"3153","E05012042",3190
"3154","E05012043",7258
"3155","E05012044",3347
"3156","E05012045",3197
"3157","E05012046",4628
"3158","E05012047",5580
"3159","E05012048",1647
"3160","E05012049",3518
"3161","E05012050",5416
"3162","E05012051",5232
"3163","E05012052",3065
"3164","E05012053",5330
"3165","E05012054",3510
"3166","E05012055",4306
"3167","E05012056",4472
"3168","E05012057",4459
"3169","E05012058",1504
"3170","E05012059",5043
"3171","E05012060",3310
"3172","E05012061",4677
"3173","E05012062",1430
"3174","E05012063",3866
"3175","E05012065",3435
"3176","E05012066",6324
"3177","E05012071",4468
"3178","E05012072",4777
"3179","E05012073",4236
"3180","E05012076",4946
"3181","E05012077",2603
"3182","E05012078",2172
"3183","E05012079",2360
"3184","E05012081",4793
"3185","E05012082",5071
"3186","E05012083",6346
"3187","E05012085",4763
"3188","E05012088",7504
"3189","E05012093",6490
"3190","E05012097",3241
"3191","E05012098",9681
"3192","E05012100",6893
"3193","E05012102",6036
"3194","E05012104",8446
"3195","E05012105",9927
"3196","E05012106",12002
"3197","E05012107",8691
"3198","E05012108",5429
"3199","E05012109",13421
"3200","E05012110",10081
"3201","E05012111",7196
"3202","E05012112",16750
"3203","E05012113",14402
"3204","E05012114",15597
"3205","E05012115",12609
"3206","E05012116",11620
"3207","E05012117",9025
"3208","E05012118",9068
"3209","E05012119",7241
"3210","E05012120",8504
"3211","E05012121",6213
"3212","E05012122",10592
"3213","E05012123",9425
"3214","E05012124",13246
"3215","E05012125",14640
"3216","E05012126",9683
"3217","E05012127",14361
"3218","E05012128",7090
"3219","E05012129",8296
"3220","E05012130",9845
"3221","E05012131",9956
"3222","E05012132",10397
"3223","E05012133",3417
"3224","E05012134",4598
"3225","E05012135",3527
"3226","E05012136",11035
"3227","E05012137",9223
"3228","E05012138",3388
"3229","E05012139",11343
"3230","E05012140",4490
"3231","E05012141",9675
"3232","E05012142",6723
"3233","E05012143",15727
"3234","E05012144",8554
"3235","E05012145",8387
"3236","E05012146",4233
"3237","E05012147",4126
"3238","E05012148",6299
"3239","E05012149",5359
"3240","E05012150",6195
"3241","E05012151",5688
"3242","E05012152",4737
"3243","E05012153",9126
"3244","E05012154",7959
"3245","E05012155",5786
"3246","E05012156",3540
"3247","E05012157",4315
"3248","E05012158",3806
"3249","E05012159",4789
"3250","E05012160",7862
"3251","E05012161",1726
"3252","E05012162",5491
"3253","E05012163",3765
"3254","E05012164",1848
"3255","E05012165",5396
"3256","E05012166",1354
"3257","E05012167",3668
"3258","E05012168",6709
"3259","E05012169",6420
"3260","E05012170",2171
"3261","E05012171",4130
"3262","E05012172",1515
"3263","E05012173",1885
"3264","E05012174",2093
"3265","E05012175",6890
"3266","E05012176",2175
"3267","E05012177",4975
"3268","E05012178",7775
"3269","E05012179",5430
"3270","E05012180",8451
"3271","E05012181",8121
"3272","E05012182",8415
"3273","E05012183",10326
"3274","E05012184",5809
"3275","E05012185",7432
"3276","E05012186",6112
"3277","E05012187",7345
"3278","E05012188",5498
"3279","E05012189",6080
"3280","E05012190",5108
"3281","E05012191",5948
"3282","E05012192",6812
"3283","E05012193",9912
"3284","E05012194",7630
"3285","E05012195",7471
"3286","E05012196",18101
"3287","E05012197",9756
"3288","E05012198",7932
"3289","E05012199",9423
"3290","E05012200",6956
"3291","E05012201",7347
"3292","E05012202",7067
"3293","E05012203",11550
"3294","E05012204",9260
"3295","E05012205",6396
"3296","E05012206",8917
"3297","E05012207",11123
"3298","E05012208",18215
"3299","E05012209",14627
"3300","E05012210",11891
"3301","E05012211",24234
"3302","E05012212",12283
"3303","E05012213",8973
"3304","E05012214",4644
"3305","E05012215",8555
"3306","E05012216",9218
"3307","E05012217",9621
"3308","E05012218",8521
"3309","E05012219",8378
"3310","E05012220",4582
"3311","E05012221",4580
"3312","E05012222",7026
"3313","E05012223",4012
"3314","E05012224",4749
"3315","E05012225",11982
"3316","E05012226",5919
"3317","E05012227",4655
"3318","E05012228",12333
"3319","E05012229",6268
"3320","E05012230",7538
"3321","E05012231",5342
"3322","E05012232",4399
"3323","E05012233",7163
"3324","E05012234",4832
"3325","E05012235",6806
"3326","E05012236",5560
"3327","E05012237",3969
"3328","E05012238",8289
"3329","E05012239",5374
"3330","E05012240",8722
"3331","E05012241",4819
"3332","E05012242",15779
"3333","E05012243",13337
"3334","E05012244",7784
"3335","E05012245",4149
"3336","E05012246",5090
"3337","E05012247",5376
"3338","E05012248",5076
"3339","E05012249",4346
"3340","E05012250",14771
"3341","E05012251",3755
"3342","E05012252",7697
"3343","E05012253",10650
"3344","E05012254",11435
"3345","E05012255",6890
"3346","E05012256",6274
"3347","E05012257",7197
"3348","E05012258",5406
"3349","E05012259",6638
"3350","E05012260",8658
"3351","E05012261",6317
"3352","E05012262",6039
"3353","E05012263",9497
"3354","E05012264",9416
"3355","E05012265",11879
"3356","E05012266",6696
"3357","E05012267",12334
"3358","E05012268",15059
"3359","E05012269",6931
"3360","E05012270",14427
"3361","E05012271",14632
"3362","E05012272",16731
"3363","E05012273",13097
"3364","E05012274",17681
"3365","E05012275",16576
"3366","E05012276",13035
"3367","E05012277",21418
"3368","E05012278",13932
"3369","E05012279",9028
"3370","E05012280",15921
"3371","E05012281",24706
"3372","E05012282",9643
"3373","E05012283",42462
"3374","E05012284",14162
"3375","E05012285",15952
"3376","E05012286",15912
"3377","E05012287",22066
"3378","E05012288",22447
"3379","E05012289",13276
"3380","E05012290",1872
"3381","E05012291",3700
"3382","E05012292",2667
"3383","E05012293",3494
"3384","E05012294",3607
"3385","E05012295",2250
"3386","E05012296",2832
"3387","E05012297",2846
"3388","E05012298",6953
"3389","E05012299",9388
"3390","E05012300",2798
"3391","E05012301",5040
"3392","E05012302",7472
"3393","E05012303",3730
"3394","E05012304",2633
"3395","E05012305",4957
"3396","E05012306",2350
"3397","E05012307",2428
"3398","E05012308",5155
"3399","E05012309",2396
"3400","E05012310",2173
"3401","E05012311",5924
"3402","E05012312",4344
"3403","E05012313",3300
"3404","E05012314",2397
"3405","E05012315",6440
"3406","E05012316",2827
"3407","E05012317",3117
"3408","E05012318",5205
"3409","E05012319",5891
"3410","E05012320",2232
"3411","E05012321",6988
"3412","E05012322",2443
"3413","E05012323",2501
"3414","E05012324",2521
"3415","E05012325",2187
"3416","E05012326",2098
"3417","E05012327",5318
"3418","E05012328",3529
"3419","E05012329",2597
"3420","E05012330",4425
"3421","E05012331",4590
"3422","E05012332",5412
"3423","E05012333",5293
"3424","E05012334",3087
"3425","E05012335",2964
"3426","E05012336",6147
"3427","E05012337",4846
"3428","E05012338",4587
"3429","E05012339",2899
"3430","E05012340",3460
"3431","E05012341",1997
"3432","E05012342",7238
"3433","E05012343",9775
"3434","E05012344",2445
"3435","E05012345",7545
"3436","E05012346",2265
"3437","E05012347",5484
"3438","E05012348",5260
"3439","E05012349",5765
"3440","E05012350",4341
"3441","E05012351",5528
"3442","E05012352",5401
"3443","E05012353",2155
"3444","E05012354",5302
"3445","E05012355",2346
"3446","E05012392",6767
"3447","E05012393",5658
"3448","E05012394",5372
"3449","E05012395",3320
"3450","E05012396",2762
"3451","E05012398",6259
"3452","E05012399",4744
"3453","E05012400",5094
"3454","E05012401",7331
"3455","E05012402",2729
"3456","E05012403",4821
"3457","E05012404",6002
"3458","E05012405",13961
"3459","E05012406",6026
"3460","E05012408",7129
"3461","E05012409",7533
"3462","E05012410",7265
"3463","E05012411",7410
"3464","E05012412",5039
"3465","E05012413",11225
"3466","E05012414",6138
"3467","E05012415",6765
"3468","E05012416",1915
"3469","E05012417",2161
"3470","E05012418",4491
"3471","E05012419",4434
"3472","E05012420",2140
"3473","E05012421",2045
"3474","E05012422",2201
"3475","E05012423",4418
"3476","E05012424",3711
"3477","E05012425",6170
"3478","E05012426",4607
"3479","E05012427",2174
"3480","E05012428",3685
"3481","E05012429",1964
"3482","E05012430",2270
"3483","E05012431",2399
"3484","E05012432",5297
"3485","E05012433",2226
"3486","E05012434",4905
"3487","E05012435",6900
"3488","E05012436",2273
"3489","E05012437",3562
"3490","E05012438",5939
"3491","E05012439",6755
"3492","E05012440",7064
"3493","E05012441",6255
"3494","E05012442",5448
"3495","E05012443",7979
"3496","E05012444",5405
"3497","E05012445",9575
"3498","E05012446",1991
"3499","E05012447",5984
"3500","E05012448",3293
"3501","E05012449",4033
"3502","E05012450",5149
"3503","E05012451",5093
"3504","E05012452",5598
"3505","E05012453",5994
"3506","E05012454",4090
"3507","E05012455",3518
"3508","E05012456",8020
"3509","E05012457",4743
"3510","E05012458",4668
"3511","E05012459",3629
"3512","E05012460",3441
"3513","E05012461",6571
"3514","E05012462",5786
"3515","E05012463",9534
"3516","E05012464",6293
"3517","E05012465",2801
"3518","E05012466",7117
"3519","E05012467",2806
"3520","E05012468",6175
"3521","E05012469",7716
"3522","E05012470",5504
"3523","E05012471",14062
"3524","E05012472",5356
"3525","E05012473",6434
"3526","E05012474",2594
"3527","E05012475",4856
"3528","E05012476",5946
"3529","E05012477",2818
"3530","E05012478",13011
"3531","E05012479",6493
"3532","E05012480",4481
"3533","E05012481",5874
"3534","E05012482",5536
"3535","E05012483",2763
"3536","E05012484",5556
"3537","E05012485",6571
"3538","E05012486",5738
"3539","E05012487",2268
"3540","E05012488",5776
"3541","E05012489",4920
"3542","E05012490",6597
"3543","E05012491",7145
"3544","E05012492",4990
"3545","E05012493",7682
"3546","E05012494",12830
"3547","E05012495",7020
"3548","E05012496",7316
"3549","E05012497",6423
"3550","E05012498",8187
"3551","E05012499",6992
"3552","E05012500",5970
"3553","E05012501",7506
"3554","E05012502",7193
"3555","E05012503",9481
"3556","E05012504",16839
"3557","E05012505",7175
"3558","E05012506",6819
"3559","E05012507",7620
"3560","E05012508",7825
"3561","E05012509",6703
"3562","E05012510",6981
"3563","E05012511",10054
"3564","E05012512",7706
"3565","E05012565",2370
"3566","E05012566",2534
"3567","E05012567",2286
"3568","E05012568",2966
"3569","E05012569",2949
"3570","E05012570",2674
"3571","E05012571",4999
"3572","E05012572",3047
"3573","E05012573",2636
"3574","E05012574",1899
"3575","E05012575",7594
"3576","E05012576",3065
"3577","E05012577",5961
"3578","E05012578",5321
"3579","E05012579",5887
"3580","E05012580",2576
"3581","E05012581",2869
"3582","E05012582",2512
"3583","E05012583",6754
"3584","E05012584",3320
"3585","E05012585",3246
"3586","E05012586",5476
"3587","E05012587",2790
"3588","E05012588",3477
"3589","E05012589",2361
"3590","E05012590",4788
"3591","E05012591",3776
"3592","E05012592",2481
"3593","E05012593",5951
"3594","E05012594",5355
"3595","E05012595",5109
"3596","E05012596",3124
"3597","E05012597",5923
"3598","E05012598",4270
"3599","E05012599",2626
"3600","E05012600",2851
"3601","E05012601",5146
"3602","E05012602",2402
"3603","E05012603",2724
"3604","E05012604",5521
"3605","E05012605",2479
"3606","E05012606",3558
"3607","E05012607",2632
"3608","E05012608",2970
"3609","E05012609",3931
"3610","E05012610",2882
"3611","E05012611",5138
"3612","E05012612",2777
"3613","E05012613",5183
"3614","E05012614",2732
"3615","E05012615",5374
"3616","E05012616",5688
"3617","E05012617",10474
"3618","E05012618",12207
"3619","E05012619",8695
"3620","E05012620",9730
"3621","E05012621",9898
"3622","E05012622",13594
"3623","E05012623",10009
"3624","E05012624",10129
"3625","E05012625",9991
"3626","E05012626",3231
"3627","E05012627",9292
"3628","E05012628",6958
"3629","E05012629",9604
"3630","E05012630",12647
"3631","E05012631",11420
"3632","E05012632",3424
"3633","E05012633",2212
"3634","E05012634",4085
"3635","E05012635",1539
"3636","E05012636",3015
"3637","E05012637",2800
"3638","E05012638",1246
"3639","E05012639",1168
"3640","E05012640",3495
"3641","E05012641",4341
"3642","E05012642",2470
"3643","E05012643",3895
"3644","E05012644",2778
"3645","E05012645",5066
"3646","E05012646",1066
"3647","E05012647",33625
"3648","E05012648",24364
"3649","E05012649",17418
"3650","E05012650",13317
"3651","E05012651",9748
"3652","E05012652",9329
"3653","E05012653",20963
"3654","E05012654",9388
"3655","E05012655",8961
"3656","E05012656",10476
"3657","E05012657",15040
"3658","E05012658",11377
"3659","E05012659",11514
"3660","E05012660",9914
"3661","E05012661",14848
"3662","E05012662",7871
"3663","E05012663",13921
"3664","E05012664",9416
"3665","E05012665",15286
"3666","E05012666",14684
"3667","E05012667",8499
"3668","E05012668",9664
"3669","E05012669",15632
"3670","E05012670",17190
"3671","E05012671",10569
"3672","E05012672",10819
"3673","E05012673",10078
"3674","E05012674",22358
"3675","E05012675",9487
"3676","E05012676",8020
"3677","E05012677",12565
"3678","E05012678",9728
"3679","E05012679",9335
"3680","E05012680",10030
"3681","E05012681",10675
"3682","E05012682",5536
"3683","E05012683",4105
"3684","E05012684",4023
"3685","E05012685",10331
"3686","E05012687",4588
"3687","E05012688",4875
"3688","E05012690",8577
"3689","E05012691",7421
"3690","E05012692",8619
"3691","E05012693",4561
"3692","E05012694",5387
"3693","E05012695",3251
"3694","E05012696",7144
"3695","E05012697",4411
"3696","E05012698",14982
"3697","E05012700",11978
"3698","E05012701",8260
"3699","E05012702",14636
"3700","E05012703",5284
"3701","E05012704",8392
"3702","E05012705",5316
"3703","E05012706",10782
"3704","E05012708",6434
"3705","E05012709",12674
"3706","E05012710",4821
"3707","E05012711",9204
"3708","E05012712",11406
"3709","E05012713",7839
"3710","E05012714",8833
"3711","E05012715",5030
"3712","E05012716",4779
"3713","E05012717",6491
"3714","E05012718",4547
"3715","E05012719",4991
"3716","E05012720",4944
"3717","E05012721",4866
"3718","E05012722",9085
"3719","E05012723",3880
"3720","E05012724",12240
"3721","E05012725",10995
"3722","E05012726",8872
"3723","E05012727",3293
"3724","E05012728",11105
"3725","E05012729",8059
"3726","E05012730",8981
"3727","E05012731",3798
"3728","E05012732",3825
"3729","E05012733",5115
"3730","E05012735",14772
"3731","E05012736",9816
"3732","E05012737",7690
"3733","E05012738",8529
"3734","E05012739",9051
"3735","E05012740",5961
"3736","E05012741",15879
"3737","E05012742",8944
"3738","E05012743",8484
"3739","E05012744",9035
"3740","E05012745",18056
"3741","E05012746",3618
"3742","E05012747",12171
"3743","E05012748",3666
"3744","E05012749",12690
"3745","E05012750",3315
"3746","E05012754",11088
"3747","E05012755",4562
"3748","E05012756",3554
"3749","E05012758",4391
"3750","E05012759",10682
"3751","E05012760",4611
"3752","E05012762",4073
"3753","E05012763",7635
"3754","E05012764",2242
"3755","E05012765",2341
"3756","E05012766",3190
"3757","E05012767",3044
"3758","E05012768",2102
"3759","E05012769",3212
"3760","E05012770",2249
"3761","E05012771",8792
"3762","E05012772",4509
"3763","E05012773",2038
"3764","E05012774",4493
"3765","E05012775",3646
"3766","E05012776",3493
"3767","E05012777",5282
"3768","E05012778",2911
"3769","E05012779",4570
"3770","E05012780",2511
"3771","E05012782",2062
"3772","E05012783",2973
